backend,attributes,run,prove_or_present_ms,verify_ms,proof_bytes,vp_bytes,peak_rss_mb,synthetic_from_summary
BBS,8,33,93.9605354459989,49.06761941468484,576.0,606.0,144.38,True
BBS,8,34,92.92901964446636,60.84916261691306,576.0,606.0,144.38,True
BBS,8,35,95.91689676915823,65.06719306713765,576.0,606.0,144.38,True
BBS,8,36,94.29227144458032,63.19081437381126,576.0,606.0,144.38,True
BBS,8,37,94.79323486573264,61.13587031782584,576.0,606.0,144.38,True
BBS,8,38,89.42180452277664,64.10307322335635,576.0,606.0,144.38,True
BBS,8,39,96.90678651071222,61.77216182144614,576.0,606.0,144.38,True
BBS,8,40,96.29379210218163,51.25734905722846,576.0,606.0,144.38,True
BBS,8,41,93.3242590878795,58.54683412950392,576.0,606.0,144.38,True
BBS,8,42,93.3994590429663,64.94752348743546,576.0,606.0,144.38,True
BBS,8,43,86.69845083119031,58.9101881701122,576.0,606.0,144.38,True
BBS,8,44,91.38131054303538,67.14043227180046,576.0,606.0,144.38,True
BBS,8,45,93.47501299299181,59.48196269300423,576.0,606.0,144.38,True
BBS,8,46,96.43265007255204,54.263389128300986,576.0,606.0,144.38,True
BBS,8,47,101.73235147524493,59.03579613120588,576.0,606.0,144.38,True
BBS,8,48,96.51820766544276,46.12824416677208,576.0,606.0,144.38,True
BBS,8,49,103.39882045185195,53.968991844220646,576.0,606.0,144.38,True
BBS,8,50,97.77501608073771,42.08642723312143,576.0,606.0,144.38,True
BBS,16,1,130.24072540778982,70.13462907046666,833.0,863.0,144.39,True
BBS,16,2,157.30977908766235,73.96808884972222,833.0,863.0,144.39,True
BBS,16,3,141.66065018806032,65.94144376565517,833.0,863.0,144.39,True
BBS,16,4,132.74450432248335,69.9333163074966,833.0,863.0,144.39,True
BBS,16,5,150.64097637413835,63.837188818239156,833.0,863.0,144.39,True
BBS,16,6,119.86065498317414,68.97548491580622,833.0,863.0,144.39,True
BBS,16,7,143.94145266996702,74.22650331547504,833.0,863.0,144.39,True
BBS,16,8,138.92824764356465,71.16360752984367,833.0,863.0,144.39,True
BBS,16,9,150.1222726541048,67.36091669406842,833.0,863.0,144.39,True
BBS,16,10,141.42281580340637,68.9269256937911,833.0,863.0,144.39,True
BBS,16,11,173.64314970340837,64.23887836448839,833.0,863.0,144.39,True
BBS,16,12,128.3379901049469,60.74954610639331,833.0,863.0,144.39,True
BBS,16,13,151.4698737248137,64.43456114768301,833.0,863.0,144.39,True
BBS,16,14,136.11185203049476,62.960188184952884,833.0,863.0,144.39,True
BBS,16,15,128.01113000316738,70.50453365585399,833.0,863.0,144.39,True
BBS,16,16,134.7663611152294,67.32555289639801,833.0,863.0,144.39,True
BBS,16,17,134.3107109438697,67.27418525627688,833.0,863.0,144.39,True
BBS,16,18,137.26253951007376,66.22928290772445,833.0,863.0,144.39,True
BBS,16,19,141.69896112447853,70.03999511602038,833.0,863.0,144.39,True
BBS,16,20,134.99554054996008,74.83753307726613,833.0,863.0,144.39,True
BBS,16,21,132.487987411298,72.09261250312386,833.0,863.0,144.39,True
BBS,16,22,149.86178239681584,71.89729703937842,833.0,863.0,144.39,True
BBS,16,23,145.67606914755507,70.23088267574396,833.0,863.0,144.39,True
BBS,16,24,134.6906040469731,66.39002486213845,833.0,863.0,144.39,True
BBS,16,25,138.09564987417514,68.20109240647375,833.0,863.0,144.39,True
BBS,16,26,138.05996415943017,79.99672265165225,833.0,863.0,144.39,True
BBS,16,27,126.69443700891301,71.7827119381486,833.0,863.0,144.39,True
BBS,16,28,122.46185593980582,65.22827322918594,833.0,863.0,144.39,True
BBS,16,29,141.62855364830236,72.80724168203804,833.0,863.0,144.39,True
BBS,16,30,136.43387745170628,64.04808491282742,833.0,863.0,144.39,True
BBS,16,31,145.23168034550355,72.39907806520776,833.0,863.0,144.39,True
BBS,16,32,147.806785178337,64.28957128768562,833.0,863.0,144.39,True
BBS,16,33,146.55507484466244,71.18066522422889,833.0,863.0,144.39,True
BBS,16,34,171.06773554240365,74.8562018491971,833.0,863.0,144.39,True
BBS,16,35,144.69331711213758,71.43893932459832,833.0,863.0,144.39,True
BBS,16,36,159.88569364941605,67.97567660574991,833.0,863.0,144.39,True
BBS,16,37,142.6074718001817,74.2187324189149,833.0,863.0,144.39,True
BBS,16,38,141.55380927854335,72.31252388104363,833.0,863.0,144.39,True
BBS,16,39,133.47354423421962,73.20710702702296,833.0,863.0,144.39,True
BBS,16,40,147.02041148824972,67.00701949969266,833.0,863.0,144.39,True
BBS,16,41,136.5168701177976,65.31647698129755,833.0,863.0,144.39,True
BBS,16,42,155.65006167156915,64.87606288602633,833.0,863.0,144.39,True
BBS,16,43,139.11445684944826,71.22606733958426,833.0,863.0,144.39,True
BBS,16,44,134.16131366872057,76.35616785332054,833.0,863.0,144.39,True
BBS,16,45,166.38881263508964,73.52499862367665,833.0,863.0,144.39,True
BBS,16,46,126.84000456982032,65.26693787591832,833.0,863.0,144.39,True
BBS,16,47,114.96266219699285,73.56951363350531,833.0,863.0,144.39,True
BBS,16,48,159.6209707829974,69.37178191037947,833.0,863.0,144.39,True
BBS,16,49,124.18922156479817,68.66070976858914,833.0,863.0,144.39,True
BBS,16,50,135.9619079434992,66.11401104905727,833.0,863.0,144.39,True
BBS,32,1,218.6474161962669,98.14773778754659,1347.0,1377.0,151.16,True
BBS,32,2,218.87927475452997,85.68210083006552,1347.0,1377.0,151.16,True
BBS,32,3,216.16354869061328,97.2658104811808,1347.0,1377.0,151.16,True
BBS,32,4,219.4109334252485,87.20009820135226,1347.0,1377.0,151.16,True
BBS,32,5,210.59889564286624,89.03682235981186,1347.0,1377.0,151.16,True
BBS,32,6,218.98728070524524,91.57183280373151,1347.0,1377.0,151.16,True
BBS,32,7,214.86524177905088,83.86037027337001,1347.0,1377.0,151.16,True
BBS,32,8,195.7072187449596,74.24003456314651,1347.0,1377.0,151.16,True
BBS,32,9,212.7633353203022,88.24440825970439,1347.0,1377.0,151.16,True
BBS,32,10,223.7347988620775,83.73702011294887,1347.0,1377.0,151.16,True
BBS,32,11,212.94906383436893,90.04446294776658,1347.0,1377.0,151.16,True
BBS,32,12,221.4268271985526,80.17378997231656,1347.0,1377.0,151.16,True
BBS,32,13,212.07583282390837,83.86147665881794,1347.0,1377.0,151.16,True
BBS,32,14,216.96016022660325,85.14192479192585,1347.0,1377.0,151.16,True
BBS,32,15,213.43617842923499,95.17824028893219,1347.0,1377.0,151.16,True
BBS,32,16,215.8426211041266,85.99024566257859,1347.0,1377.0,151.16,True
BBS,32,17,216.967643489786,84.96141701522046,1347.0,1377.0,151.16,True
BBS,32,18,222.31999883674004,85.50837892434379,1347.0,1377.0,151.16,True
BBS,32,19,208.91385037074775,91.96797174961452,1347.0,1377.0,151.16,True
BBS,32,20,220.93419401077725,99.42746748436016,1347.0,1377.0,151.16,True
BBS,32,21,223.85215539654834,90.70315384775758,1347.0,1377.0,151.16,True
BBS,32,22,213.36383309763897,85.53035259830676,1347.0,1377.0,151.16,True
BBS,32,23,205.80689951126996,90.11541634287366,1347.0,1377.0,151.16,True
BBS,32,24,211.03879297513976,92.4470089691236,1347.0,1377.0,151.16,True
BBS,32,25,215.08475297635894,90.28049748660356,1347.0,1377.0,151.16,True
BBS,32,26,207.77057375319978,80.06230421178252,1347.0,1377.0,151.16,True
BBS,32,27,209.27935394876056,67.62579662712761,1347.0,1377.0,151.16,True
BBS,32,28,224.10243871973455,81.1707482218192,1347.0,1377.0,151.16,True
BBS,32,29,202.0139745530604,103.42500106522267,1347.0,1377.0,151.16,True
BBS,32,30,222.03819474652002,93.54544301946305,1347.0,1377.0,151.16,True
BBS,32,31,212.52487432782647,84.7504504309572,1347.0,1377.0,151.16,True
BBS,32,32,219.8405527360622,96.4827724069672,1347.0,1377.0,151.16,True
BBS,32,33,216.60328091600337,93.45732852165523,1347.0,1377.0,151.16,True
BBS,32,34,207.02188508750623,82.54873751516214,1347.0,1377.0,151.16,True
BBS,32,35,210.74364430437353,88.67826359421942,1347.0,1377.0,151.16,True
BBS,32,36,217.12347847373277,80.56937892833608,1347.0,1377.0,151.16,True
BBS,32,37,221.7771832856679,97.11103186876802,1347.0,1377.0,151.16,True
BBS,32,38,214.42735018856143,96.84231086696768,1347.0,1377.0,151.16,True
BBS,32,39,223.77994432671625,86.02481220052181,1347.0,1377.0,151.16,True
BBS,32,40,213.96311955790605,94.13037356706198,1347.0,1377.0,151.16,True
BBS,32,41,212.6481944446222,89.69613615452245,1347.0,1377.0,151.16,True
BBS,32,42,218.49443031706767,83.84643940739792,1347.0,1377.0,151.16,True
BBS,32,43,223.66922496340635,97.57159420430963,1347.0,1377.0,151.16,True
BBS,32,44,215.23153439279028,73.60997912481375,1347.0,1377.0,151.16,True
BBS,32,45,223.41637293076937,79.57616279307987,1347.0,1377.0,151.16,True
BBS,32,46,222.23719557108888,81.9834835427203,1347.0,1377.0,151.16,True
BBS,32,47,221.27420556580796,85.16399669101004,1347.0,1377.0,151.16,True
BBS,32,48,211.42996655499257,93.28252319709694,1347.0,1377.0,151.16,True
BBS,32,49,214.38176777112992,86.66419898472374,1347.0,1377.0,151.16,True
BBS,32,50,198.69561704160725,81.57043920375403,1347.0,1377.0,151.16,True
BBS,64,1,414.74069880249084,130.64170198034049,2375.0,2405.0,143.0,True
BBS,64,2,376.9405423595783,136.25106968657985,2375.0,2405.0,143.0,True
BBS,64,3,391.373166630239,118.01294746288218,2375.0,2405.0,143.0,True
BBS,64,4,379.35657990304804,118.3778750956852,2375.0,2405.0,143.0,True
BBS,64,5,370.75730267299366,133.28369129212516,2375.0,2405.0,143.0,True
BBS,64,6,348.07699558284975,125.45935182604052,2375.0,2405.0,143.0,True
BBS,64,7,384.70402784935584,126.20147019396849,2375.0,2405.0,143.0,True
BBS,64,8,377.9679522019321,121.68297907740065,2375.0,2405.0,143.0,True
BBS,64,9,378.2624927706766,134.1167040611575,2375.0,2405.0,143.0,True
BBS,64,10,376.73637592109736,110.2900122788055,2375.0,2405.0,143.0,True
BBS,64,11,372.9398342115422,121.70941972458614,2375.0,2405.0,143.0,True
BBS,64,12,357.1933277543624,125.66403163454783,2375.0,2405.0,143.0,True
BBS,64,13,379.28395568393,121.59080495286284,2375.0,2405.0,143.0,True
BBS,64,14,357.0129516891391,120.37955303610292,2375.0,2405.0,143.0,True
BBS,64,15,382.032282621737,119.69870764786955,2375.0,2405.0,143.0,True
BBS,64,16,376.64979511511984,132.51615038634407,2375.0,2405.0,143.0,True
BBS,64,17,403.20845732228037,130.41167309019127,2375.0,2405.0,143.0,True
BBS,64,18,377.465905459053,124.84950872368977,2375.0,2405.0,143.0,True
BBS,64,19,357.5337478321157,126.42927484510784,2375.0,2405.0,143.0,True
BBS,64,20,370.89830229045293,118.10764800989145,2375.0,2405.0,143.0,True
BBS,64,21,371.7746159412541,138.62098846072004,2375.0,2405.0,143.0,True
BBS,64,22,375.1941510322719,127.46957560622828,2375.0,2405.0,143.0,True
BBS,64,23,375.6055042856943,125.51415909042176,2375.0,2405.0,143.0,True
BBS,64,24,359.32136802259794,123.00320463175863,2375.0,2405.0,143.0,True
BBS,64,25,376.49024382633587,123.25360943057596,2375.0,2405.0,143.0,True
BBS,64,26,411.2831933037326,117.39999822463705,2375.0,2405.0,143.0,True
BBS,64,27,389.91293292814345,113.89980657819078,2375.0,2405.0,143.0,True
BBS,64,28,399.1843280785156,129.796278338324,2375.0,2405.0,143.0,True
BBS,64,29,408.621892732506,110.88620318713687,2375.0,2405.0,143.0,True
BBS,64,30,382.16091863083784,134.11937741137072,2375.0,2405.0,143.0,True
BBS,64,31,378.2876564910999,124.63446489651871,2375.0,2405.0,143.0,True
BBS,64,32,393.4289992355006,128.73527272693076,2375.0,2405.0,143.0,True
BBS,64,33,381.2035088658115,125.97978498417231,2375.0,2405.0,143.0,True
BBS,64,34,380.968203580519,131.53430099319064,2375.0,2405.0,143.0,True
BBS,64,35,404.9032364705284,118.91237795740612,2375.0,2405.0,143.0,True
BBS,64,36,352.29642951678903,115.56461291111611,2375.0,2405.0,143.0,True
BBS,64,37,368.543787648443,134.93337256056327,2375.0,2405.0,143.0,True
BBS,64,38,391.17934843626523,123.69212018327696,2375.0,2405.0,143.0,True
BBS,64,39,392.2242307084734,122.60956791803561,2375.0,2405.0,143.0,True
BBS,64,40,391.5059957505167,123.56657292002158,2375.0,2405.0,143.0,True
BBS,64,41,394.9893955705272,122.7393779800795,2375.0,2405.0,143.0,True
BBS,64,42,334.53731194821785,130.36017732213693,2375.0,2405.0,143.0,True
BBS,64,43,393.1245236124893,135.3981285516794,2375.0,2405.0,143.0,True
BBS,64,44,393.89300147111084,131.1263809995917,2375.0,2405.0,143.0,True
BBS,64,45,378.9124611069951,135.1699497143965,2375.0,2405.0,143.0,True
BBS,64,46,331.82407736400603,131.28377946831176,2375.0,2405.0,143.0,True
BBS,64,47,397.36888158486414,127.7716661772232,2375.0,2405.0,143.0,True
BBS,64,48,381.60648420086056,134.6583518106991,2375.0,2405.0,143.0,True
BBS,64,49,351.7085439875727,122.0008050780317,2375.0,2405.0,143.0,True
BBS,64,50,391.97825119777644,121.34961537447228,2375.0,2405.0,143.0,True
